Protein	Gene.ID	Gene	Status	Guess	Alg
Q5BKV1	ENSG00000100345	MYH9	Known mitochondrial	fn	FRENKI
Q5BKY1	ENSG00000198812	LRRC10	Known mitochondrial	fn	FRENKI
Q5CZC0	ENSG00000188738	FSIP2	Predicted mitochondrial	fn	FRENKI
Q5H928	ENSG00000072506	HSD17B10	Known mitochondrial	fn	FRENKI
Q5H9E4	ENSG00000269743	SLC25A53	Known mitochondrial	fn	FRENKI
Q5HYI7	ENSG00000177034	MTX3	Predicted mitochondrial	fn	FRENKI
Q5HYK3	ENSG00000110871	COQ5	Known mitochondrial	fn	FRENKI
Q5I0X7	ENSG00000183891	TTC32	Predicted mitochondrial	fn	FRENKI
Q5J9B1	ENSG00000140465	CYP1A1	Known mitochondrial	fn	FRENKI
Q5JP53	ENSG00000196230	TUBB	Predicted mitochondrial	fn	FRENKI
Q5JPU0	ENSG00000131828	PDHA1	Known mitochondrial	fn	FRENKI
Q5JPU3	ENSG00000131828	PDHA1	Known mitochondrial	fn	FRENKI
Q5JQF3	ENSG00000174740	PABPC5	Known mitochondrial	fn	FRENKI
Q5JR95	ENSG00000142937	RPS8	Predicted mitochondrial	fn	FRENKI
Q5JRR6	ENSG00000130985	UBA1	Known mitochondrial	fn	FRENKI
Q5JU23	ENSG00000136877	FPGS	Known mitochondrial	fn	FRENKI
Q5JXI2	ENSG00000022267	FHL1	Known mitochondrial	fn	FRENKI
Q5JYA8	ENSG00000120254	MTHFD1L	Known mitochondrial	fn	FRENKI
Q5QNZ2	ENSG00000116459	ATP5F1	Known mitochondrial	fn	FRENKI
Q5QPE7	ENSG00000125871	MGME1	Known mitochondrial	fn	FRENKI
Q5QPE8	ENSG00000125871	MGME1	Known mitochondrial	fn	FRENKI
Q5R211	ENSG00000021826	CPS1	Known mitochondrial	fn	FRENKI
Q5SQH8	ENSG00000204564	C6orf136	Predicted mitochondrial	fn	FRENKI
Q5SRD1	ENSG00000204152	TIMM23B	Known mitochondrial	fn	FRENKI
Q5ST30	ENSG00000137411	VARS2	Known mitochondrial	fn	FRENKI
Q5ST81	ENSG00000196230	TUBB	Predicted mitochondrial	fn	FRENKI
Q5SVJ7	ENSG00000156113	KCNMA1	Known mitochondrial	fn	FRENKI
Q5SVJ8	ENSG00000156113	KCNMA1	Known mitochondrial	fn	FRENKI
Q5SVJ9	ENSG00000156113	KCNMA1	Known mitochondrial	fn	FRENKI
Q5SVS4	ENSG00000174032	SLC25A30	Known mitochondrial	fn	FRENKI
Q5SW24	ENSG00000164488	DACT2	Predicted mitochondrial	fn	FRENKI
Q5SWH9	ENSG00000159596	TMEM69	Predicted mitochondrial	fn	FRENKI
Q5SXM7	ENSG00000213221	DNLZ	Known mitochondrial	fn	FRENKI
Q5SYU9	ENSG00000123453	SARDH	Known mitochondrial	fn	FRENKI
Q5SYV2	ENSG00000123453	SARDH	Known mitochondrial	fn	FRENKI
Q5SZR1	ENSG00000143436	MRPL9	Known mitochondrial	fn	FRENKI
Q5SZR4	ENSG00000182134	TDRKH	Predicted mitochondrial	fn	FRENKI
Q5T0Q6	ENSG00000151640	DPYSL4	Predicted mitochondrial	fn	FRENKI
Q5T190	ENSG00000160688	FLAD1	Known mitochondrial	fn	FRENKI
Q5T191	ENSG00000160688	FLAD1	Known mitochondrial	fn	FRENKI
Q5T196	ENSG00000160688	FLAD1	Known mitochondrial	fn	FRENKI
Q5T3I3	ENSG00000163382	NAXE	Known mitochondrial	fn	FRENKI
Q5T3I4	ENSG00000163382	NAXE	Known mitochondrial	fn	FRENKI
Q5T409	ENSG00000162946	DISC1	Known mitochondrial	fn	FRENKI
Q5T440	ENSG00000181873	IBA57	Known mitochondrial	fn	FRENKI
Q5T4B9	ENSG00000167113	COQ4	Known mitochondrial	fn	FRENKI
Q5T4U5	ENSG00000117054	ACADM	Known mitochondrial	fn	FRENKI
Q5T5E9	ENSG00000143374	TARS2	Known mitochondrial	fn	FRENKI
Q5T890	ENSG00000182150	ERCC6L2	Known mitochondrial	fn	FRENKI
Q5T953	ENSG00000188483	IER5L	Predicted mitochondrial	fn	FRENKI
Q5T9A4	ENSG00000160072	ATAD3B	Known mitochondrial	fn	FRENKI
Q5TAD8	ENSG00000152763	WDR78	Predicted mitochondrial	fn	FRENKI
Q5TAQ0	ENSG00000137288	UQCC2	Known mitochondrial	fn	FRENKI
Q5TBE2	ENSG00000135070	ISCA1	Known mitochondrial	fn	FRENKI
Q5TBE9	ENSG00000135070	ISCA1	Known mitochondrial	fn	FRENKI
Q5TC12	ENSG00000123472	ATPAF1	Known mitochondrial	fn	FRENKI
Q5TEA3	ENSG00000088854	C20orf194	Predicted mitochondrial	fn	FRENKI
Q5TEE8	ENSG00000026652	AGPAT4	Predicted mitochondrial	fn	FRENKI
Q5TF43	ENSG00000154930	ACSS1	Known mitochondrial	fn	FRENKI
Q5TI65	ENSG00000060762	MPC1	Known mitochondrial	fn	FRENKI
Q5U4N7	ENSG00000204183	GDF5OS	Known mitochondrial	fn	FRENKI
Q5U5X0	ENSG00000186687	LYRM7	Known mitochondrial	fn	FRENKI
Q5U5X8	ENSG00000139438	FAM222A	Predicted mitochondrial	fn	FRENKI
Q5VTH9	ENSG00000152763	WDR78	Predicted mitochondrial	fn	FRENKI
Q5VUM1	ENSG00000154079	SDHAF4	Known mitochondrial	fn	FRENKI
Q5VV87	ENSG00000143198	MGST3	Known mitochondrial	fn	FRENKI
Q5VV89	ENSG00000143198	MGST3	Known mitochondrial	fn	FRENKI
Q5VVL7	ENSG00000137992	DBT	Known mitochondrial	fn	FRENKI
Q5VW52	ENSG00000119927	GPAM	Known mitochondrial	fn	FRENKI
Q5VX84	ENSG00000143799	PARP1	Known mitochondrial	fn	FRENKI
Q5VX85	ENSG00000143799	PARP1	Known mitochondrial	fn	FRENKI
Q658N2	ENSG00000179314	WSCD1	Predicted mitochondrial	fn	FRENKI
Q66K14	ENSG00000197226	TBC1D9B	Predicted mitochondrial	fn	FRENKI
Q68D72	ENSG00000166411	IDH3A	Known mitochondrial	fn	FRENKI
Q68DM5	ENSG00000076248	UNG	Known mitochondrial	fn	FRENKI
Q6AI08	ENSG00000068097	HEATR6	Predicted mitochondrial	fn	FRENKI
Q6AI25	ENSG00000026652	AGPAT4	Predicted mitochondrial	fn	FRENKI
Q6BDS2	ENSG00000065060	UHRF1BP1	Predicted mitochondrial	fn	FRENKI
Q6GQY8	ENSG00000077157	PPP1R12B	Predicted mitochondrial	fn	FRENKI
Q6IC98	ENSG00000075240	GRAMD4	Known mitochondrial	fn	FRENKI
Q6ICL3	ENSG00000183597	TANGO2	Known mitochondrial	fn	FRENKI
Q6IN84	ENSG00000278619	MRM1	Known mitochondrial	fn	FRENKI
Q6IPR1	ENSG00000205707	ETFRF1	Predicted mitochondrial	fn	FRENKI
Q6JV79	ENSG00000137074	APTX	Known mitochondrial	fn	FRENKI
Q6L8Q7	ENSG00000174840	PDE12	Known mitochondrial	fn	FRENKI
Q6NTG3	ENSG00000088766	CRLS1	Known mitochondrial	fn	FRENKI
Q6NUN0	ENSG00000183549	ACSM5	Known mitochondrial	fn	FRENKI
Q6P087	ENSG00000156990	RPUSD3	Known mitochondrial	fn	FRENKI
Q6P1Q0	ENSG00000050426	LETMD1	Predicted mitochondrial	fn	FRENKI
Q6P1X6	ENSG00000213563	C8orf82	Known mitochondrial	fn	FRENKI
Q6P444	ENSG00000146410	MTFR2	Known mitochondrial	fn	FRENKI
Q6P461	ENSG00000173124	ACSM6	Known mitochondrial	fn	FRENKI
Q6P4H8	ENSG00000150756	FAM173B	Predicted mitochondrial	fn	FRENKI
Q6PJ21	ENSG00000162032	SPSB3	Predicted mitochondrial	fn	FRENKI
Q6PJ89	ENSG00000136758	YME1L1	Known mitochondrial	fn	FRENKI
Q6PKX4	ENSG00000206052	DOK6	Predicted mitochondrial	fn	FRENKI
Q6Q0C1	ENSG00000140107	SLC25A47	Predicted mitochondrial	fn	FRENKI
Q6QEF8	ENSG00000167549	CORO6	Predicted mitochondrial	fn	FRENKI
Q6TCH8	ENSG00000151376	ME3	Known mitochondrial	fn	FRENKI
Q6UXN7	ENSG00000196860	TOMM20L	Known mitochondrial	fn	FRENKI
Q6X734	ENSG00000196290	NIF3L1	Known mitochondrial	fn	FRENKI
Q6YP21	ENSG00000137944	KYAT3	Known mitochondrial	fn	FRENKI
Q6ZRQ1	ENSG00000117481	NSUN4	Known mitochondrial	fn	FRENKI
Q6ZT89	ENSG00000145832	SLC25A48	Known mitochondrial	fn	FRENKI
Q6ZW05	ENSG00000244694	PTCHD4	Predicted mitochondrial	fn	FRENKI
Q6ZXV5	ENSG00000139324	TMTC3	Predicted mitochondrial	fn	FRENKI
Q70EL1	ENSG00000166348	USP54	Predicted mitochondrial	fn	FRENKI
Q7KZJ0	ENSG00000108384	RAD51C	Known mitochondrial	fn	FRENKI
Q7L3T8	ENSG00000162396	PARS2	Known mitochondrial	fn	FRENKI
Q7L7V1	ENSG00000089876	DHX32	Known mitochondrial	fn	FRENKI
Q7Z3A0	ENSG00000124523	SIRT5	Known mitochondrial	fn	FRENKI
Q7Z3D6	ENSG00000133943	C14orf159	Known mitochondrial	fn	FRENKI
Q7Z4G4	ENSG00000066651	TRMT11	Known mitochondrial	fn	FRENKI
Q7Z4T9	ENSG00000183833	MAATS1	Known mitochondrial	fn	FRENKI
Q7Z5L4	ENSG00000166118	SPATA19	Known mitochondrial	fn	FRENKI
Q7Z695	ENSG00000133597	ADCK2	Predicted mitochondrial	fn	FRENKI
Q7Z7A3	ENSG00000142544	CTU1	Predicted mitochondrial	fn	FRENKI
Q7Z7K0	ENSG00000187118	CMC1	Known mitochondrial	fn	FRENKI
Q86TL0	ENSG00000130734	ATG4D	Predicted mitochondrial	fn	FRENKI
Q86TW2	ENSG00000063761	ADCK1	Predicted mitochondrial	fn	FRENKI
Q86TZ5	ENSG00000100445	SDR39U1	Predicted mitochondrial	fn	FRENKI
Q86U28	ENSG00000165898	ISCA2	Known mitochondrial	fn	FRENKI
Q86U38	ENSG00000196943	NOP9	Predicted mitochondrial	fn	FRENKI
Q86U90	ENSG00000196449	YRDC	Known mitochondrial	fn	FRENKI
Q86UC2	ENSG00000130363	RSPH3	Predicted mitochondrial	fn	FRENKI
Q86UQ4	ENSG00000179869	ABCA13	Predicted mitochondrial	fn	FRENKI
Q86VU5	ENSG00000165644	COMTD1	Predicted mitochondrial	fn	FRENKI
Q86WC6	ENSG00000182676	PPP1R27	Predicted mitochondrial	fn	FRENKI
Q86WU2	ENSG00000166816	LDHD	Known mitochondrial	fn	FRENKI
Q86WV2	ENSG00000131143	COX4I1	Known mitochondrial	fn	FRENKI
Q86XE3	ENSG00000155970	MICU3	Known mitochondrial	fn	FRENKI
Q86Y79	ENSG00000187024	PTRH1	Known mitochondrial	fn	FRENKI
Q86YB7	ENSG00000121310	ECHDC2	Known mitochondrial	fn	FRENKI
Q8IUA7	ENSG00000154258	ABCA9	Predicted mitochondrial	fn	FRENKI
Q8IUN7	ENSG00000172955	ADH6	Predicted mitochondrial	fn	FRENKI
Q8IUR5	ENSG00000133687	TMTC1	Predicted mitochondrial	fn	FRENKI
Q8IUW3	ENSG00000158792	SPATA2L	Predicted mitochondrial	fn	FRENKI
Q8IV42	ENSG00000179988	PSTK	Predicted mitochondrial	fn	FRENKI
Q8IV50	ENSG00000140280	LYSMD2	Predicted mitochondrial	fn	FRENKI
Q8IWM3	ENSG00000182346	DAOA	Known mitochondrial	fn	FRENKI
Q8IWZ5	ENSG00000155890	TRIM42	Predicted mitochondrial	fn	FRENKI
Q8IY64	ENSG00000163738	MTHFD2L	Known mitochondrial	fn	FRENKI
Q8IZ73	ENSG00000166133	RPUSD2	Predicted mitochondrial	fn	FRENKI
Q8IZY5	ENSG00000259571	BLID	Known mitochondrial	fn	FRENKI
Q8N0V3	ENSG00000101546	RBFA	Known mitochondrial	fn	FRENKI
Q8N0X4	ENSG00000125246	CLYBL	Known mitochondrial	fn	FRENKI
Q8N111	ENSG00000184524	CEND1	Predicted mitochondrial	fn	FRENKI
Q8N1B9	ENSG00000130414	NDUFA10	Known mitochondrial	fn	FRENKI
Q8N2F6	ENSG00000170632	ARMC10	Known mitochondrial	fn	FRENKI
Q8N2H3	ENSG00000119943	PYROXD2	Predicted mitochondrial	fn	FRENKI
Q8N442	ENSG00000151806	GUF1	Known mitochondrial	fn	FRENKI
Q8N4Q0	ENSG00000180011	ZADH2	Predicted mitochondrial	fn	FRENKI
Q8N573	ENSG00000164830	OXR1	Known mitochondrial	fn	FRENKI
Q8N5C6	ENSG00000068784	SRBD1	Predicted mitochondrial	fn	FRENKI
Q8N5G0	ENSG00000250317	SMIM20	Predicted mitochondrial	fn	FRENKI
Q8N5S1	ENSG00000181240	SLC25A41	Known mitochondrial	fn	FRENKI
Q8N6Z2	ENSG00000120662	MTRF1	Known mitochondrial	fn	FRENKI
Q8N7F7	ENSG00000186150	UBL4B	Predicted mitochondrial	fn	FRENKI
Q8N7X0	ENSG00000118492	ADGB	Predicted mitochondrial	fn	FRENKI
Q8N8R5	ENSG00000178074	C2orf69	Known mitochondrial	fn	FRENKI
Q8N945	ENSG00000186314	PRELID2	Predicted mitochondrial	fn	FRENKI
Q8NCU4	ENSG00000163617	CCDC191	Predicted mitochondrial	fn	FRENKI
Q8NEP7	ENSG00000162755	KLHDC9	Predicted mitochondrial	fn	FRENKI
Q8NFV4	ENSG00000106077	ABHD11	Known mitochondrial	fn	FRENKI
Q8NI37	ENSG00000196850	PPTC7	Known mitochondrial	fn	FRENKI
Q8TB22	ENSG00000006282	SPATA20	Known mitochondrial	fn	FRENKI
Q8TBB7	ENSG00000139990	DCAF5	Predicted mitochondrial	fn	FRENKI
Q8TBP6	ENSG00000075303	SLC25A40	Known mitochondrial	fn	FRENKI
Q8TBZ9	ENSG00000164645	TEX47	Predicted mitochondrial	fn	FRENKI
Q8TC57	ENSG00000159374	M1AP	Predicted mitochondrial	fn	FRENKI
Q8TD22	ENSG00000144040	SFXN5	Known mitochondrial	fn	FRENKI
Q8TD49	ENSG00000197006	METTL9	Predicted mitochondrial	fn	FRENKI
Q8TEW6	ENSG00000125170	DOK4	Predicted mitochondrial	fn	FRENKI
Q8TF08	ENSG00000170516	COX7B2	Known mitochondrial	fn	FRENKI
Q8WTR2	ENSG00000162999	DUSP19	Predicted mitochondrial	fn	FRENKI
Q8WTV1	ENSG00000041988	THAP3	Predicted mitochondrial	fn	FRENKI
Q8WV74	ENSG00000167799	NUDT8	Known mitochondrial	fn	FRENKI
Q8WV90	ENSG00000244005	NFS1	Known mitochondrial	fn	FRENKI
Q8WVI0	ENSG00000168273	SMIM4	Predicted mitochondrial	fn	FRENKI
Q8WWC4	ENSG00000162972	MAIP1	Known mitochondrial	fn	FRENKI
Q8WXQ4	ENSG00000125375	ATP5S	Known mitochondrial	fn	FRENKI
Q8WYH2	ENSG00000115468	EFHD1	Known mitochondrial	fn	FRENKI
Q92544	ENSG00000101337	TM9SF4	Predicted mitochondrial	fn	FRENKI
Q96A46	ENSG00000155287	SLC25A28	Known mitochondrial	fn	FRENKI
Q96A73	ENSG00000122203	KIAA1191	Predicted mitochondrial	fn	FRENKI
Q96AY3	ENSG00000141756	FKBP10	Known mitochondrial	fn	FRENKI
Q96BQ5	ENSG00000164366	CCDC127	Known mitochondrial	fn	FRENKI
Q96BR5	ENSG00000162377	COA7	Known mitochondrial	fn	FRENKI
Q96BY7	ENSG00000066739	ATG2B	Predicted mitochondrial	fn	FRENKI
Q96CM3	ENSG00000165526	RPUSD4	Known mitochondrial	fn	FRENKI
Q96CM4	ENSG00000171773	NXNL1	Known mitochondrial	fn	FRENKI
Q96CN4	ENSG00000142459	EVI5L	Predicted mitochondrial	fn	FRENKI
Q96CT2	ENSG00000119771	KLHL29	Predicted mitochondrial	fn	FRENKI
Q96D53	ENSG00000123815	COQ8B	Known mitochondrial	fn	FRENKI
Q96DB5	ENSG00000176623	RMDN1	Known mitochondrial	fn	FRENKI
Q96DC0	ENSG00000167969	ECI1	Known mitochondrial	fn	FRENKI
Q96DC8	ENSG00000134463	ECHDC3	Known mitochondrial	fn	FRENKI
Q96DP5	ENSG00000103707	MTFMT	Known mitochondrial	fn	FRENKI
Q96DU9	ENSG00000174740	PABPC5	Known mitochondrial	fn	FRENKI
Q96DW6	ENSG00000144659	SLC25A38	Known mitochondrial	fn	FRENKI
Q96EX1	ENSG00000163866	SMIM12	Predicted mitochondrial	fn	FRENKI
Q96FY5	ENSG00000110011	DNAJC4	Predicted mitochondrial	fn	FRENKI
Q96GJ1	ENSG00000188917	TRMT2B	Known mitochondrial	fn	FRENKI
Q96GK7	ENSG00000115042	FAHD2A	Known mitochondrial	fn	FRENKI
Q96GW1	ENSG00000166598	HSP90B1	Predicted mitochondrial	fn	FRENKI
Q96H78	ENSG00000160785	SLC25A44	Known mitochondrial	fn	FRENKI
Q96HP4	ENSG00000154814	OXNAD1	Known mitochondrial	fn	FRENKI
Q96I45	ENSG00000244187	TMEM141	Predicted mitochondrial	fn	FRENKI
Q96I51	ENSG00000274523	RCC1L	Known mitochondrial	fn	FRENKI
Q96I63	ENSG00000136758	YME1L1	Known mitochondrial	fn	FRENKI
Q96IK0	ENSG00000091947	TMEM101	Predicted mitochondrial	fn	FRENKI
Q96IL0	ENSG00000256053	APOPT1	Known mitochondrial	fn	FRENKI
Q96IR7	ENSG00000186603	HPDL	Predicted mitochondrial	fn	FRENKI
Q96J65	ENSG00000140798	ABCC12	Predicted mitochondrial	fn	FRENKI
Q96JX3	ENSG00000122335	SERAC1	Known mitochondrial	fn	FRENKI
Q96K37	ENSG00000127526	SLC35E1	Predicted mitochondrial	fn	FRENKI
Q96KR6	ENSG00000124098	FAM210B	Predicted mitochondrial	fn	FRENKI
Q96LL9	ENSG00000176410	DNAJC30	Known mitochondrial	fn	FRENKI
Q96LW7	ENSG00000165233	CARD19	Predicted mitochondrial	fn	FRENKI
Q96MF6	ENSG00000135469	COQ10A	Known mitochondrial	fn	FRENKI
Q96N28	ENSG00000141391	PRELID3A	Predicted mitochondrial	fn	FRENKI
Q96NB2	ENSG00000156398	SFXN2	Predicted mitochondrial	fn	FRENKI
Q96ND0	ENSG00000177150	FAM210A	Predicted mitochondrial	fn	FRENKI
Q96NL0	ENSG00000105784	RUNDC3B	Predicted mitochondrial	fn	FRENKI
Q96RL7	ENSG00000197969	VPS13A	Predicted mitochondrial	fn	FRENKI
Q96SZ6	ENSG00000101391	CDK5RAP1	Predicted mitochondrial	fn	FRENKI
Q96T52	ENSG00000184903	IMMP2L	Known mitochondrial	fn	FRENKI
Q9BPW8	ENSG00000184117	NIPSNAP1	Known mitochondrial	fn	FRENKI
Q9BQA9	ENSG00000178927	C17orf62	Predicted mitochondrial	fn	FRENKI
Q9BQC6	ENSG00000173141	MRPL57	Known mitochondrial	fn	FRENKI
Q9BRU9	ENSG00000147679	UTP23	Predicted mitochondrial	fn	FRENKI
Q9BSF4	ENSG00000142444	TIMM29	Predicted mitochondrial	fn	FRENKI
Q9BSH5	ENSG00000119431	HDHD3	Known mitochondrial	fn	FRENKI
Q9BSK2	ENSG00000171612	SLC25A33	Known mitochondrial	fn	FRENKI
Q9BST8	ENSG00000149428	HYOU1	Predicted mitochondrial	fn	FRENKI
Q9BSY4	ENSG00000125611	CHCHD5	Known mitochondrial	fn	FRENKI
Q9BTR4	ENSG00000076043	REXO2	Known mitochondrial	fn	FRENKI
Q9BUK0	ENSG00000170791	CHCHD7	Predicted mitochondrial	fn	FRENKI
Q9BUV0	ENSG00000117616	RSRP1	Predicted mitochondrial	fn	FRENKI
Q9BV35	ENSG00000125648	SLC25A23	Known mitochondrial	fn	FRENKI
Q9BVL4	ENSG00000073169	SELENOO	Predicted mitochondrial	fn	FRENKI
Q9BW72	ENSG00000146066	HIGD2A	Known mitochondrial	fn	FRENKI
Q9BW92	ENSG00000143374	TARS2	Known mitochondrial	fn	FRENKI
Q9BYC8	ENSG00000106591	MRPL32	Known mitochondrial	fn	FRENKI
Q9BYT8	ENSG00000123213	NLN	Known mitochondrial	fn	FRENKI
Q9BZJ4	ENSG00000013306	SLC25A39	Known mitochondrial	fn	FRENKI
Q9H019	ENSG00000117640	MTFR1L	Known mitochondrial	fn	FRENKI
Q9H078	ENSG00000162129	CLPB	Known mitochondrial	fn	FRENKI
Q9H0N5	ENSG00000132570	PCBD2	Predicted mitochondrial	fn	FRENKI
Q9H1A3	ENSG00000197006	METTL9	Predicted mitochondrial	fn	FRENKI
Q9H1K4	ENSG00000182902	SLC25A18	Known mitochondrial	fn	FRENKI
Q9H1U9	ENSG00000122696	SLC25A51	Known mitochondrial	fn	FRENKI
Q9H3J6	ENSG00000130921	C12orf65	Known mitochondrial	fn	FRENKI
Q9H4I3	ENSG00000170638	TRABD	Predicted mitochondrial	fn	FRENKI
Q9H649	ENSG00000178694	NSUN3	Known mitochondrial	fn	FRENKI
Q9H6A0	ENSG00000162777	DENND2D	Predicted mitochondrial	fn	FRENKI
Q9H6K4	ENSG00000125741	OPA3	Known mitochondrial	fn	FRENKI
Q9H6R3	ENSG00000111058	ACSS3	Known mitochondrial	fn	FRENKI
Q9H825	ENSG00000123600	METTL8	Known mitochondrial	fn	FRENKI
Q9H857	ENSG00000168268	NT5DC2	Known mitochondrial	fn	FRENKI
Q9H8M1	ENSG00000115520	COQ10B	Known mitochondrial	fn	FRENKI
Q9H9J4	ENSG00000106346	USP42	Predicted mitochondrial	fn	FRENKI
Q9HA77	ENSG00000134905	CARS2	Known mitochondrial	fn	FRENKI
Q9HA92	ENSG00000136444	RSAD1	Known mitochondrial	fn	FRENKI
Q9HAP2	ENSG00000175727	MLXIP	Known mitochondrial	fn	FRENKI
Q9HC36	ENSG00000171861	MRM3	Known mitochondrial	fn	FRENKI
Q9HCD6	ENSG00000170921	TANC2	Predicted mitochondrial	fn	FRENKI
Q9NNZ3	ENSG00000110011	DNAJC4	Predicted mitochondrial	fn	FRENKI
Q9NPE2	ENSG00000182768	NGRN	Known mitochondrial	fn	FRENKI
Q9NPG2	ENSG00000165553	NGB	Predicted mitochondrial	fn	FRENKI
Q9NQZ5	ENSG00000084090	STARD7	Known mitochondrial	fn	FRENKI
Q9NRP4	ENSG00000196636	SDHAF3	Known mitochondrial	fn	FRENKI
Q9NRX3	ENSG00000185633	NDUFA4L2	Known mitochondrial	fn	FRENKI
Q9NU23	ENSG00000083099	LYRM2	Known mitochondrial	fn	FRENKI
Q9NVD3	ENSG00000185917	SETD4	Predicted mitochondrial	fn	FRENKI
Q9NVH0	ENSG00000081177	EXD2	Predicted mitochondrial	fn	FRENKI
Q9NVT9	ENSG00000104442	ARMC1	Predicted mitochondrial	fn	FRENKI
Q9NW81	ENSG00000105341	ATP5SL	Known mitochondrial	fn	FRENKI
Q9NWM3	ENSG00000180891	CUEDC1	Predicted mitochondrial	fn	FRENKI
Q9NWQ9	ENSG00000179933	C14orf119	Predicted mitochondrial	fn	FRENKI
Q9NX00	ENSG00000130748	TMEM160	Predicted mitochondrial	fn	FRENKI
Q9NX36	ENSG00000177692	DNAJC28	Predicted mitochondrial	fn	FRENKI
Q9NXK8	ENSG00000127452	FBXL12	Predicted mitochondrial	fn	FRENKI
Q9NYJ1	ENSG00000181924	COA4	Known mitochondrial	fn	FRENKI
Q9P0S2	ENSG00000133983	COX16	Known mitochondrial	fn	FRENKI
Q9P0S9	ENSG00000111843	TMEM14C	Predicted mitochondrial	fn	FRENKI
Q9P286	ENSG00000101349	PAK5	Known mitochondrial	fn	FRENKI
Q9P291	ENSG00000126947	ARMCX1	Predicted mitochondrial	fn	FRENKI
Q9P2P5	ENSG00000138411	HECW2	Predicted mitochondrial	fn	FRENKI
Q9UF12	ENSG00000250799	PRODH2	Known mitochondrial	fn	FRENKI
Q9UI17	ENSG00000132837	DMGDH	Known mitochondrial	fn	FRENKI
Q9UIJ7	ENSG00000147853	AK3	Known mitochondrial	fn	FRENKI
Q9UJ72	ENSG00000109511	ANXA10	Predicted mitochondrial	fn	FRENKI
Q9UL10	ENSG00000123453	SARDH	Known mitochondrial	fn	FRENKI
Q9ULD0	ENSG00000197444	OGDHL	Known mitochondrial	fn	FRENKI
Q9ULI2	ENSG00000166532	RIMKLB	Predicted mitochondrial	fn	FRENKI
Q9Y2W6	ENSG00000182134	TDRKH	Predicted mitochondrial	fn	FRENKI
Q9Y2Z2	ENSG00000135297	MTO1	Known mitochondrial	fn	FRENKI
Q9Y320	ENSG00000213593	TMX2	Predicted mitochondrial	fn	FRENKI
Q9Y3B1	ENSG00000101166	PRELID3B	Predicted mitochondrial	fn	FRENKI
Q9Y3E2	ENSG00000178096	BOLA1	Predicted mitochondrial	fn	FRENKI
Q9Y5R4	ENSG00000114735	HEMK1	Predicted mitochondrial	fn	FRENKI
Q9Y5T4	ENSG00000120675	DNAJC15	Known mitochondrial	fn	FRENKI
R4GMR9	ENSG00000156398	SFXN2	Predicted mitochondrial	fn	FRENKI
R4GMS6	ENSG00000156398	SFXN2	Predicted mitochondrial	fn	FRENKI
R4GN43	ENSG00000184983	NDUFA6	Known mitochondrial	fn	FRENKI
R4GN53	ENSG00000173137	ADCK5	Predicted mitochondrial	fn	FRENKI
R4GN63	ENSG00000156398	SFXN2	Predicted mitochondrial	fn	FRENKI
R4GN64	ENSG00000004864	SLC25A13	Known mitochondrial	fn	FRENKI
R4GN65	ENSG00000119912	IDE	Known mitochondrial	fn	FRENKI
R4GN79	ENSG00000099821	POLRMT	Known mitochondrial	fn	FRENKI
R4GN99	ENSG00000108179	PPIF	Known mitochondrial	fn	FRENKI
R4GNJ2	ENSG00000122406	RPL5	Predicted mitochondrial	fn	FRENKI
S4R2X2	ENSG00000164466	SFXN1	Known mitochondrial	fn	FRENKI
S4R2X5	ENSG00000204152	TIMM23B	Known mitochondrial	fn	FRENKI
S4R2Z0	ENSG00000043514	TRIT1	Known mitochondrial	fn	FRENKI
S4R2Z7	ENSG00000198015	MRPL42	Known mitochondrial	fn	FRENKI
S4R319	ENSG00000156026	MCU	Known mitochondrial	fn	FRENKI
S4R332	ENSG00000156026	MCU	Known mitochondrial	fn	FRENKI
S4R348	ENSG00000132313	MRPL35	Known mitochondrial	fn	FRENKI
S4R354	ENSG00000135093	USP30	Known mitochondrial	fn	FRENKI
S4R360	ENSG00000198015	MRPL42	Known mitochondrial	fn	FRENKI
S4R369	ENSG00000116221	MRPL37	Known mitochondrial	fn	FRENKI
S4R3F4	ENSG00000043514	TRIT1	Known mitochondrial	fn	FRENKI
S4R3F5	ENSG00000156026	MCU	Known mitochondrial	fn	FRENKI
S4R3I5	ENSG00000170906	NDUFA3	Known mitochondrial	fn	FRENKI
S4R3N9	ENSG00000107819	SFXN3	Known mitochondrial	fn	FRENKI
S4R3P5	ENSG00000139428	MMAB	Known mitochondrial	fn	FRENKI
S4R3Q9	ENSG00000155463	OXA1L	Known mitochondrial	fn	FRENKI
S4R3T6	ENSG00000170906	NDUFA3	Known mitochondrial	fn	FRENKI
S4R3W8	ENSG00000156026	MCU	Known mitochondrial	fn	FRENKI
S4R3Z1	ENSG00000139428	MMAB	Known mitochondrial	fn	FRENKI
S4R453	ENSG00000156113	KCNMA1	Known mitochondrial	fn	FRENKI
S4R457	ENSG00000165119	HNRNPK	Known mitochondrial	fn	FRENKI
U3KPR6	ENSG00000164241	C5orf63	Predicted mitochondrial	fn	FRENKI
U3KPS9	ENSG00000143199	ADCY10	Known mitochondrial	fn	FRENKI
U3KPU7	ENSG00000137700	SLC37A4	Predicted mitochondrial	fn	FRENKI
U3KPX8	ENSG00000170634	ACYP2	Predicted mitochondrial	fn	FRENKI
U3KQ05	ENSG00000164241	C5orf63	Predicted mitochondrial	fn	FRENKI
