"Gen"	"UniProt"
"ENSG00000163738"	"Q9H903"
"ENSG00000163864"	"D6R975"
"ENSG00000163864"	"D6REC8"
"ENSG00000163864"	"D6RGG8"
"ENSG00000163864"	"D6RGH7"
"ENSG00000163864"	"D6RHV4"
"ENSG00000163864"	"Q96T66"
"ENSG00000163866"	"E5RH51"
"ENSG00000163866"	"Q96EX1"
"ENSG00000164038"	"A0A0C4DGB3"
"ENSG00000164038"	"B7Z676"
"ENSG00000164038"	"D6R9P2"
"ENSG00000164038"	"D6RGJ7"
"ENSG00000164038"	"E9PE63"
"ENSG00000164038"	"Q86UD5"
"ENSG00000164040"	"D3DNX8"
"ENSG00000164040"	"O15173"
"ENSG00000164040"	"U3KQ70"
"ENSG00000164040"	"U3KQM0"
"ENSG00000164051"	"C9JPZ8"
"ENSG00000164051"	"C9JSW8"
"ENSG00000164051"	"Q96ER9"
"ENSG00000164163"	"D6R9I9"
"ENSG00000164163"	"D6RGF4"
"ENSG00000164163"	"H0Y990"
"ENSG00000164163"	"P61221"
"ENSG00000164182"	"D6RA56"
"ENSG00000164182"	"H0YA50"
"ENSG00000164182"	"Q8N183"
"ENSG00000164209"	"B7Z6C8"
"ENSG00000164209"	"E7EVY2"
"ENSG00000164209"	"Q96AG3"
"ENSG00000164241"	"A6NC05"
"ENSG00000164241"	"U3KPR6"
"ENSG00000164241"	"U3KQ05"
"ENSG00000164241"	"U3KQB8"
"ENSG00000164241"	"U3KQR4"
"ENSG00000164258"	"D6R916"
"ENSG00000164258"	"D6REP1"
"ENSG00000164258"	"D6RI09"
"ENSG00000164258"	"H0Y9M8"
"ENSG00000164258"	"O43181"
"ENSG00000164284"	"D6RGI6"
"ENSG00000164284"	"Q8TAA5"
"ENSG00000164306"	"D3DP56"
"ENSG00000164306"	"D6R908"
"ENSG00000164306"	"D6R971"
"ENSG00000164306"	"H0Y9N8"
"ENSG00000164306"	"Q96LW4"
"ENSG00000164327"	"D6R9S6"
"ENSG00000164327"	"Q6R327"
"ENSG00000164347"	"D6RAL1"
"ENSG00000164347"	"D6RF75"
"ENSG00000164347"	"Q969S9"
"ENSG00000164362"	"O14746"
"ENSG00000164366"	"D6R9R2"
"ENSG00000164366"	"Q96BQ5"
"ENSG00000164398"	"C9J3Z0"
"ENSG00000164398"	"C9J4I1"
"ENSG00000164398"	"C9J8C7"
"ENSG00000164398"	"C9JK59"
"ENSG00000164398"	"C9JPA5"
"ENSG00000164398"	"C9JT10"
"ENSG00000164398"	"E7ERD7"
"ENSG00000164398"	"Q9UKU0"
"ENSG00000164405"	"O14949"
"ENSG00000164466"	"D6RAE9"
"ENSG00000164466"	"D6RDG7"
"ENSG00000164466"	"D6RFI0"
"ENSG00000164466"	"H0Y9J5"
"ENSG00000164466"	"Q9H9B4"
"ENSG00000164466"	"S4R2X2"
"ENSG00000164488"	"Q5SW24"
"ENSG00000164494"	"Q5JRD6"
"ENSG00000164494"	"Q86YH6"
"ENSG00000164587"	"E5RH77"
"ENSG00000164587"	"H0YB22"
"ENSG00000164587"	"P62263"
"ENSG00000164645"	"Q8TBZ9"
"ENSG00000164830"	"C9JY63"
"ENSG00000164830"	"E5RFD1"
"ENSG00000164830"	"E5RII8"
"ENSG00000164830"	"E9PLW2"
"ENSG00000164830"	"H0YC07"
"ENSG00000164830"	"Q8N573"
"ENSG00000164896"	"G3V1R6"
"ENSG00000164896"	"Q14296"
"ENSG00000164898"	"Q96HJ9"
"ENSG00000164904"	"A0A0J9YWF7"
"ENSG00000164904"	"A0A0J9YWK1"
"ENSG00000164904"	"A0A0J9YWM6"
"ENSG00000164904"	"A0A1B0GTG2"
"ENSG00000164904"	"A0A1B0GTJ4"
"ENSG00000164904"	"A0A1B0GTY9"
"ENSG00000164904"	"A0A1B0GUA1"
"ENSG00000164904"	"A0A1B0GUY0"
"ENSG00000164904"	"A0A1B0GV49"
"ENSG00000164904"	"A0A1B0GVU0"
"ENSG00000164904"	"A0A1B0GW65"
"ENSG00000164904"	"A0A1B0GW77"
"ENSG00000164904"	"A0A1B0GW82"
"ENSG00000164904"	"F8VVF2"
"ENSG00000164904"	"F8WD33"
"ENSG00000164904"	"F8WDY6"
"ENSG00000164904"	"H0YHM6"
"ENSG00000164904"	"P49419"
"ENSG00000164919"	"P09669"
"ENSG00000164924"	"B0AZS6"
"ENSG00000164924"	"B7Z2E6"
"ENSG00000164924"	"E5RGE1"
"ENSG00000164924"	"E5RIR4"
"ENSG00000164924"	"E7ESK7"
"ENSG00000164924"	"E7EVZ2"
"ENSG00000164924"	"E7EX29"
"ENSG00000164924"	"E9PD24"
"ENSG00000164924"	"H0YB80"
"ENSG00000164924"	"P63104"
"ENSG00000164933"	"E5RFL3"
"ENSG00000164933"	"E5RGK5"
"ENSG00000164933"	"E5RGT9"
"ENSG00000164933"	"Q9H2D1"
"ENSG00000164951"	"E5RFL8"
"ENSG00000164951"	"E5RHB9"
"ENSG00000164951"	"E5RI96"
"ENSG00000164951"	"E5RIE5"
"ENSG00000164951"	"E5RIV4"
"ENSG00000164951"	"Q9P0J1"
"ENSG00000164978"	"P50583"
"ENSG00000164983"	"Q6PI78"
"ENSG00000165028"	"F2Z3L7"
"ENSG00000165028"	"Q9BS92"
"ENSG00000165046"	"A8K1M9"
"ENSG00000165046"	"E5RJN4"
"ENSG00000165046"	"E5RK40"
"ENSG00000165046"	"E9PIC7"
"ENSG00000165046"	"E9PMA4"
"ENSG00000165046"	"E9PN52"
"ENSG00000165046"	"H0YCZ8"
"ENSG00000165046"	"Q2VYF4"
"ENSG00000165060"	"C9JAX1"
"ENSG00000165060"	"H7C585"
"ENSG00000165060"	"Q16595"
"ENSG00000165119"	"P61978"
"ENSG00000165119"	"Q5T6W2"
"ENSG00000165119"	"S4R359"
"ENSG00000165119"	"S4R457"
"ENSG00000165152"	"Q9BRR3"
"ENSG00000165233"	"Q96LW7"
"ENSG00000165264"	"A0A087WZX2"
"ENSG00000165264"	"O95139"
"ENSG00000165283"	"A0A087WYB4"
"ENSG00000165283"	"F2Z2I8"
"ENSG00000165283"	"Q9UJZ1"
"ENSG00000165443"	"Q96FC7"
"ENSG00000165487"	"A0A0A0MTD5"
"ENSG00000165487"	"Q8IYU8"
"ENSG00000165502"	"Q969Q0"
"ENSG00000165507"	"Q9NTK1"
"ENSG00000165507"	"X6RKE0"
"ENSG00000165526"	"E9PJV3"
"ENSG00000165526"	"Q96CM3"
"ENSG00000165553"	"Q9NPG2"
"ENSG00000165588"	"F1T0C9"
"ENSG00000165588"	"G3V3J3"
"ENSG00000165588"	"G3V3P9"
"ENSG00000165588"	"P32243"
"ENSG00000165629"	"P36542"
"ENSG00000165632"	"Q5VWG9"
"ENSG00000165637"	"A0A0A0MR02"
"ENSG00000165637"	"A2A3S1"
"ENSG00000165637"	"P45880"
"ENSG00000165637"	"Q5JSD1"
"ENSG00000165637"	"Q5JSD2"
"ENSG00000165644"	"Q86VU5"
"ENSG00000165644"	"R4GNF4"
"ENSG00000165672"	"P30048"
"ENSG00000165678"	"Q9H3K2"
"ENSG00000165688"	"Q10713"
"ENSG00000165688"	"Q5SXN9"
"ENSG00000165775"	"H7C0K8"
"ENSG00000165775"	"Q9BWH2"
"ENSG00000165792"	"B4E298"
"ENSG00000165792"	"G3V353"
"ENSG00000165792"	"G3V3X6"
"ENSG00000165792"	"G3V4H5"
"ENSG00000165792"	"G3V4P2"
"ENSG00000165792"	"H0YJW1"
"ENSG00000165792"	"Q9H7H0"
"ENSG00000165898"	"J3QSS7"
"ENSG00000165898"	"Q86U28"
"ENSG00000165949"	"A0A087WUJ8"
"ENSG00000165949"	"A0A087WV79"
"ENSG00000165949"	"A0A087WZF8"
"ENSG00000165949"	"A0A087WZR1"
"ENSG00000165949"	"A0A087X035"
"ENSG00000165949"	"A0A087X174"
"ENSG00000165949"	"A8K0H0"
"ENSG00000165949"	"G3V4U3"
"ENSG00000165949"	"P40305"
"ENSG00000165949"	"Q9H4B1"
"ENSG00000166118"	"Q7Z5L4"
"ENSG00000166123"	"H3BU54"
"ENSG00000166123"	"Q8TD30"
"ENSG00000166133"	"A0A087WXE2"
"ENSG00000166133"	"Q8IZ73"
"ENSG00000166136"	"E9PIZ8"
"ENSG00000166136"	"O95169"
"ENSG00000166170"	"G3V274"
"ENSG00000166170"	"Q9UL15"
"ENSG00000166199"	"E9PN35"
"ENSG00000166199"	"E9PRD0"
"ENSG00000166199"	"E9PRJ2"
"ENSG00000166199"	"E9PSA5"
"ENSG00000166199"	"H0YDH4"
"ENSG00000166199"	"Q96Q83"
"ENSG00000166260"	"B4DI26"
"ENSG00000166260"	"I3L4E7"
"ENSG00000166260"	"Q9Y6N1"
"ENSG00000166321"	"A0A087X1G4"
"ENSG00000166321"	"B4E059"
"ENSG00000166321"	"Q86X67"
"ENSG00000166340"	"E7EV34"
"ENSG00000166340"	"E9PME9"
"ENSG00000166340"	"E9PPA4"
"ENSG00000166340"	"O14773"
"ENSG00000166347"	"J3KNC7"
"ENSG00000166347"	"P00167"
"ENSG00000166348"	"H7C1E9"
"ENSG00000166348"	"H7C296"
"ENSG00000166348"	"Q70EL1"
"ENSG00000166348"	"R4GN32"
"ENSG00000166348"	"X6RGF2"
"ENSG00000166348"	"X6RH50"
"ENSG00000166348"	"X6RHN7"
"ENSG00000166411"	"A0A0G2JL95"
"ENSG00000166411"	"H0YKD0"
"ENSG00000166411"	"H0YL05"
"ENSG00000166411"	"H0YL72"
"ENSG00000166411"	"H0YLF8"
"ENSG00000166411"	"H0YLI6"
"ENSG00000166411"	"H0YM46"
"ENSG00000166411"	"H0YM64"
"ENSG00000166411"	"H0YMU3"
"ENSG00000166411"	"H0YMY5"
"ENSG00000166411"	"H0YNF5"
"ENSG00000166411"	"H0YNF8"
"ENSG00000166411"	"P50213"
"ENSG00000166411"	"Q68D72"
"ENSG00000166532"	"F5GZH5"
"ENSG00000166532"	"F5H3V4"
"ENSG00000166532"	"F5H552"
"ENSG00000166532"	"Q9ULI2"
"ENSG00000166548"	"A0A0A0MSY7"
"ENSG00000166548"	"H3BP77"
"ENSG00000166548"	"H3BV57"
"ENSG00000166548"	"J3KS73"
"ENSG00000166548"	"J3KSZ2"
"ENSG00000166548"	"J3QL12"
"ENSG00000166548"	"J3QRP0"
"ENSG00000166548"	"O00142"
"ENSG00000166598"	"A0A1W2PRR1"
"ENSG00000166598"	"F8VPC7"
"ENSG00000166598"	"F8W026"
"ENSG00000166598"	"H0YIV0"
"ENSG00000166598"	"P14625"
"ENSG00000166598"	"Q96GW1"
"ENSG00000166743"	"E5RFK0"
"ENSG00000166743"	"H0YAU5"
"ENSG00000166743"	"Q08AH1"
"ENSG00000166794"	"P23284"
"ENSG00000166816"	"H3BM70"
"ENSG00000166816"	"Q86WU2"
"ENSG00000166833"	"A0A0A0MTE8"
"ENSG00000166833"	"A0A0A0MTL4"
"ENSG00000166833"	"E9PLU3"
"ENSG00000166833"	"E9PNV5"
"ENSG00000166833"	"Q8IVL1"
"ENSG00000166855"	"H0YK07"
"ENSG00000166855"	"H0YM48"
"ENSG00000166855"	"O76031"
"ENSG00000166902"	"E9PI14"
"ENSG00000166902"	"Q9NX20"
"ENSG00000167004"	"F8WBS6"
"ENSG00000167004"	"F8WBW5"
"ENSG00000167004"	"H7BZJ3"
"ENSG00000167004"	"P30101"
"ENSG00000167065"	"C9JEE9"
"ENSG00000167065"	"F2Z2P2"
"ENSG00000167065"	"F8VX42"
"ENSG00000167065"	"H7C401"
"ENSG00000167065"	"Q8NEJ0"
"ENSG00000167085"	"C9JW96"
"ENSG00000167085"	"C9JZ20"
"ENSG00000167085"	"D6RBK0"
"ENSG00000167085"	"E7ESE2"
"ENSG00000167085"	"E9PCW0"
"ENSG00000167085"	"P35232"
"ENSG00000167107"	"D6RF15"
"ENSG00000167107"	"D6RF87"
"ENSG00000167107"	"E7EN53"
"ENSG00000167107"	"E9PF16"
"ENSG00000167107"	"H0Y8N1"
"ENSG00000167107"	"H0Y8Y5"
"ENSG00000167107"	"Q96CM8"
"ENSG00000167112"	"O95900"
"ENSG00000167113"	"Q5T4B9"
"ENSG00000167113"	"Q9Y3A0"
"ENSG00000167113"	"V9GY32"
"ENSG00000167113"	"V9GZ09"
"ENSG00000167136"	"Q14249"
"ENSG00000167186"	"H3BP28"
"ENSG00000167186"	"H3BS11"
"ENSG00000167186"	"H3BSZ3"
"ENSG00000167186"	"H3BTN8"
"ENSG00000167186"	"I3L1T0"
"ENSG00000167186"	"Q99807"
"ENSG00000167264"	"E7EUN9"
"ENSG00000167264"	"H3BM64"
"ENSG00000167264"	"H3BMK6"
"ENSG00000167264"	"H3BQX4"
"ENSG00000167264"	"H3BRI6"
"ENSG00000167264"	"H3BSF3"
"ENSG00000167264"	"H3BTR3"
"ENSG00000167264"	"I3L0K0"
"ENSG00000167264"	"I3L1K5"
"ENSG00000167264"	"I3L4H0"
"ENSG00000167264"	"I3L4Y9"
"ENSG00000167264"	"J3QLD5"
"ENSG00000167264"	"Q9NX74"
"ENSG00000167283"	"E9PN17"
"ENSG00000167283"	"O75964"
"ENSG00000167315"	"A0A0B4J2A4"
"ENSG00000167315"	"K7EJ68"
"ENSG00000167315"	"K7EJB1"
"ENSG00000167315"	"K7EME0"
"ENSG00000167315"	"K7ER88"
"ENSG00000167315"	"P42765"
"ENSG00000167468"	"A0A087WT12"
"ENSG00000167468"	"A0A087X247"
"ENSG00000167468"	"A0A087X2I2"
"ENSG00000167468"	"A0A0A0MTT1"
"ENSG00000167468"	"K7EJ20"
"ENSG00000167468"	"K7EKX7"
"ENSG00000167468"	"K7ENB4"
"ENSG00000167468"	"K7ERP4"
"ENSG00000167468"	"P36969"
"ENSG00000167468"	"R4GNE4"
"ENSG00000167549"	"J3KSS5"
"ENSG00000167549"	"J3QLV6"
"ENSG00000167549"	"J3QRV4"
"ENSG00000167549"	"J3QSC1"
"ENSG00000167549"	"K7ERF4"
"ENSG00000167549"	"Q6QEF8"
"ENSG00000167552"	"F8VQQ4"
"ENSG00000167552"	"F8VRZ4"
"ENSG00000167552"	"F8VXZ7"
"ENSG00000167552"	"F8W0F6"
"ENSG00000167552"	"Q71U36"
"ENSG00000167588"	"F8VSE8"
"ENSG00000167588"	"P21695"
"ENSG00000167641"	"A0A0B4J2A3"
"ENSG00000167641"	"K7EJB8"
"ENSG00000167641"	"K7EMN0"
"ENSG00000167641"	"Q96A00"
"ENSG00000167645"	"K7EJQ6"
"ENSG00000167645"	"K7EPQ7"
"ENSG00000167645"	"K7ERQ0"
"ENSG00000167645"	"K7ERY2"
"ENSG00000167645"	"Q5BJH7"
"ENSG00000167654"	"M0R197"
"ENSG00000167654"	"M0R225"
"ENSG00000167654"	"Q86WG3"
"ENSG00000167699"	"F6TLX2"
"ENSG00000167699"	"I3L1F4"
"ENSG00000167699"	"I3L1I0"
"ENSG00000167699"	"I3L277"
"ENSG00000167699"	"I3L2C2"
"ENSG00000167699"	"I3L3G0"
"ENSG00000167699"	"I3L3Q4"
"ENSG00000167699"	"I3NI24"
"ENSG00000167699"	"I3NI27"
"ENSG00000167699"	"K7ENF2"
"ENSG00000167699"	"Q9HC38"
"ENSG00000167716"	"C9JCF9"
"ENSG00000167716"	"C9JD20"
"ENSG00000167716"	"E9PDG3"
"ENSG00000167716"	"I3L1G2"
"ENSG00000167716"	"I3L3U7"
"ENSG00000167716"	"K7ELV8"
"ENSG00000167716"	"Q562E7"
"ENSG00000167755"	"M0QYA5"
"ENSG00000167755"	"Q92876"
"ENSG00000167792"	"B4DE93"
"ENSG00000167792"	"E9PJL9"
"ENSG00000167792"	"E9PLC6"
"ENSG00000167792"	"E9PMX3"
"ENSG00000167792"	"E9PPD6"
"ENSG00000167792"	"E9PPE0"
"ENSG00000167792"	"E9PPR0"
"ENSG00000167792"	"E9PPS5"
"ENSG00000167792"	"E9PQP1"
"ENSG00000167792"	"G3V0I5"
"ENSG00000167792"	"H0YD04"
"ENSG00000167792"	"H0YE81"
"ENSG00000167792"	"P49821"
"ENSG00000167799"	"Q8WV74"
"ENSG00000167815"	"A6NIW5"
"ENSG00000167815"	"P32119"
"ENSG00000167862"	"J3KS15"
"ENSG00000167862"	"J3QRF8"
"ENSG00000167862"	"Q14197"
"ENSG00000167863"	"F5H608"
"ENSG00000167863"	"O75947"
"ENSG00000167969"	"H3BS70"
"ENSG00000167969"	"P42126"
"ENSG00000167969"	"Q96DC0"
"ENSG00000167985"	"F5H4T4"
"ENSG00000167985"	"F5H8E2"
"ENSG00000167985"	"F8W679"
"ENSG00000167985"	"M0QY91"
"ENSG00000167985"	"M0QYN2"
"ENSG00000167985"	"M0R060"
"ENSG00000167985"	"Q9NX18"
"ENSG00000167996"	"E9PK45"
"ENSG00000167996"	"E9PKM5"
"ENSG00000167996"	"E9PKY7"
"ENSG00000167996"	"E9PPQ4"
"ENSG00000167996"	"E9PQR3"
"ENSG00000167996"	"E9PRK8"
"ENSG00000167996"	"G3V192"
"ENSG00000167996"	"G3V1D1"
"ENSG00000167996"	"P02794"
"ENSG00000168028"	"A0A0C4DG17"
"ENSG00000168028"	"C9J9K3"
"ENSG00000168028"	"F8WD59"
"ENSG00000168028"	"P08865"
"ENSG00000168209"	"Q9NX09"
"ENSG00000168237"	"A0A0C4DGA0"
"ENSG00000168237"	"C9J3N5"
"ENSG00000168237"	"C9JA32"
"ENSG00000168237"	"Q8IVS8"
"ENSG00000168268"	"C9J036"
"ENSG00000168268"	"F8WEY1"
"ENSG00000168268"	"H7C4G8"
"ENSG00000168268"	"H7C519"
"ENSG00000168268"	"Q9H857"
"ENSG00000168273"	"C9JAX8"
"ENSG00000168273"	"F8W7Q2"
"ENSG00000168273"	"Q8WVI0"
"ENSG00000168275"	"Q5JTJ3"
"ENSG00000168275"	"X6R5Z6"
"ENSG00000168288"	"F8WEC0"
"ENSG00000168288"	"Q9H3L0"
"ENSG00000168291"	"C9J634"
"ENSG00000168291"	"F8WF02"
"ENSG00000168291"	"P11177"
"ENSG00000168314"	"C9JAR7"
"ENSG00000168314"	"C9JLT8"
"ENSG00000168314"	"Q13875"
"ENSG00000168393"	"G5E9E9"
"ENSG00000168393"	"H7BZ20"
"ENSG00000168393"	"H7C312"
"ENSG00000168393"	"H7C3A4"
"ENSG00000168393"	"P23919"
"ENSG00000168496"	"F5H1Y3"
"ENSG00000168496"	"I3L3E9"
"ENSG00000168496"	"P39748"
"ENSG00000168569"	"A0PJW6"
"ENSG00000168569"	"G5EA27"
"ENSG00000168569"	"H0YCK4"
"ENSG00000168610"	"G8JLH9"
"ENSG00000168610"	"K7EP08"
"ENSG00000168610"	"P40763"
"ENSG00000168653"	"O43920"
"ENSG00000168827"	"C9IZ01"
"ENSG00000168827"	"C9JA25"
"ENSG00000168827"	"F8WAU4"
"ENSG00000168827"	"H7C5M4"
"ENSG00000168827"	"Q96RP9"
"ENSG00000168924"	"O95202"
"ENSG00000168958"	"A0A0A0MS29"
"ENSG00000168958"	"C9J846"
"ENSG00000168958"	"C9JAF1"
"ENSG00000168958"	"C9JHF5"
"ENSG00000168958"	"C9JI76"
"ENSG00000168958"	"C9JU19"
"ENSG00000168958"	"E9PK16"
"ENSG00000168958"	"E9PKS0"
"ENSG00000168958"	"E9PPR7"
"ENSG00000168958"	"E9PPW6"
"ENSG00000168958"	"E9PQX8"
"ENSG00000168958"	"H7C433"
"ENSG00000168958"	"Q9GZY8"
"ENSG00000169020"	"P56385"
"ENSG00000169021"	"P47985"
"ENSG00000169100"	"P12236"
"ENSG00000169188"	"Q9UBZ4"
"ENSG00000169230"	"D6RC47"
"ENSG00000169230"	"D6REW1"
"ENSG00000169230"	"H0YA79"
"ENSG00000169230"	"Q9Y255"
"ENSG00000169239"	"C9IZP3"
"ENSG00000169239"	"C9JA11"
"ENSG00000169239"	"H7C4G3"
"ENSG00000169239"	"Q9Y2D0"
"ENSG00000169288"	"H0Y8N7"
"ENSG00000169288"	"Q9BYD6"
"ENSG00000169313"	"Q9H244"
"ENSG00000169504"	"Q9Y696"
"ENSG00000169519"	"A0A0U1RR64"
"ENSG00000169519"	"A0A0U1RR76"
"ENSG00000169519"	"A0A0U1RRD2"
"ENSG00000169519"	"A0A0U1RRF2"
"ENSG00000169519"	"A6NJ78"
"ENSG00000169519"	"B5MC64"
"ENSG00000169519"	"F8WD83"
"ENSG00000169599"	"C9J8Q1"
"ENSG00000169599"	"F8W9P7"
"ENSG00000169599"	"F8WAV1"
"ENSG00000169599"	"F8WET4"
"ENSG00000169599"	"H7C537"
"ENSG00000169599"	"Q9UMS0"
"ENSG00000169682"	"H3BMF4"
"ENSG00000169682"	"H3BP14"
"ENSG00000169682"	"H3BPQ9"
"ENSG00000169682"	"H3BPT8"
"ENSG00000169682"	"H3BR82"
"ENSG00000169682"	"H3BT44"
"ENSG00000169682"	"Q9H2V7"
"ENSG00000169738"	"J3KRZ4"
"ENSG00000169738"	"J3KS22"
"ENSG00000169738"	"J3KSZ5"
"ENSG00000169738"	"J3QL34"
"ENSG00000169738"	"J3QRQ2"
"ENSG00000169738"	"J3QS36"
"ENSG00000169738"	"J3QS45"
"ENSG00000169738"	"Q7Z4W1"
"ENSG00000169860"	"P47900"
"ENSG00000169972"	"J3KTG4"
"ENSG00000169972"	"Q8N0Z8"
"ENSG00000170312"	"A0A024QZP7"
"ENSG00000170312"	"A0A087WZZ9"
"ENSG00000170312"	"E5RIU6"
"ENSG00000170312"	"P06493"
"ENSG00000170502"	"D6R8Z6"
"ENSG00000170502"	"D6RAW2"
"ENSG00000170502"	"H7C386"
"ENSG00000170502"	"Q9BW91"
"ENSG00000170516"	"A0A0C4DGG2"
"ENSG00000170516"	"D6R9N1"
"ENSG00000170516"	"Q8TF08"
"ENSG00000170632"	"C9J5N7"
"ENSG00000170632"	"H7BXM8"
"ENSG00000170632"	"H7BXQ8"
"ENSG00000170632"	"H7C2M7"
"ENSG00000170632"	"Q8N2F6"
"ENSG00000170634"	"E9PF46"
"ENSG00000170634"	"F8WA34"
"ENSG00000170634"	"P14621"
"ENSG00000170634"	"U3KPX1"
"ENSG00000170634"	"U3KPX8"
"ENSG00000170634"	"U3KQ09"
"ENSG00000170634"	"U3KQ94"
"ENSG00000170634"	"U3KQL2"
"ENSG00000170638"	"J3KPT4"
"ENSG00000170638"	"Q9H4I3"
"ENSG00000170791"	"E5RFN2"
"ENSG00000170791"	"E5RHM5"
"ENSG00000170791"	"E5RII1"
"ENSG00000170791"	"E5RJ08"
"ENSG00000170791"	"E5RJ15"
"ENSG00000170791"	"J3KPV1"
"ENSG00000170791"	"Q9BUK0"
"ENSG00000170855"	"O43715"
"ENSG00000170889"	"A8MXK4"
"ENSG00000170889"	"B5MCT8"
"ENSG00000170889"	"C9JM19"
"ENSG00000170889"	"F2Z3C0"
"ENSG00000170889"	"P46781"
"ENSG00000170899"	"O15217"
"ENSG00000170899"	"Q5JW88"
"ENSG00000170906"	"A8MUI2"
"ENSG00000170906"	"A8MVM8"
"ENSG00000170906"	"A8MYJ8"
"ENSG00000170906"	"F2Z2C6"
"ENSG00000170906"	"H7C0D7"
"ENSG00000170906"	"H7C2R1"
"ENSG00000170906"	"O95167"
"ENSG00000170906"	"S4R3I5"
"ENSG00000170906"	"S4R3T6"
"ENSG00000170917"	"E9PBZ9"
"ENSG00000170917"	"H0Y9C0"
"ENSG00000170917"	"P53370"
"ENSG00000170921"	"J3KRP9"
"ENSG00000170921"	"J3KTM5"
"ENSG00000170921"	"J3QQY7"
"ENSG00000170921"	"J3QRF0"
"ENSG00000170921"	"Q9HCD6"
"ENSG00000171097"	"B7Z4W5"
"ENSG00000171097"	"Q16773"
"ENSG00000171097"	"Q5T276"
"ENSG00000171097"	"Q5T277"
"ENSG00000171097"	"Q5T278"
"ENSG00000171103"	"F8WDR2"
"ENSG00000171103"	"H7C2E8"
"ENSG00000171103"	"Q9BVS5"
"ENSG00000171109"	"C9JQT7"
"ENSG00000171109"	"C9JXQ1"
"ENSG00000171109"	"H7C5H5"
"ENSG00000171109"	"Q8IWA4"
"ENSG00000171132"	"C9JR22"
"ENSG00000171132"	"E9PBI2"
"ENSG00000171132"	"Q02156"
"ENSG00000171202"	"E9PI90"
"ENSG00000171202"	"E9PIH8"
"ENSG00000171202"	"Q9H061"
"ENSG00000171204"	"E9PJQ6"
"ENSG00000171204"	"E9PKZ7"
"ENSG00000171204"	"E9PKZ9"
"ENSG00000171204"	"H0YD74"
"ENSG00000171204"	"H0YEG5"
"ENSG00000171204"	"Q8IUX1"
"ENSG00000171421"	"D6RB74"
"ENSG00000171421"	"Q9P0J6"
"ENSG00000171433"	"A6NK44"
"ENSG00000171433"	"H7C348"
"ENSG00000171503"	"D6RAD5"
"ENSG00000171503"	"D6RJF8"
"ENSG00000171503"	"Q16134"
"ENSG00000171552"	"Q07817"
"ENSG00000171552"	"Q5QP56"
"ENSG00000171552"	"Q5QP59"
"ENSG00000171552"	"Q5TE64"
"ENSG00000171552"	"Q9H1R6"
"ENSG00000171612"	"Q9BSK2"
"ENSG00000171766"	"H0YKW9"
"ENSG00000171766"	"H0YL75"
"ENSG00000171766"	"H0YLC6"
"ENSG00000171766"	"H0YMX4"
"ENSG00000171766"	"H0YN43"
"ENSG00000171766"	"P50440"
"ENSG00000171773"	"Q96CM4"
"ENSG00000171791"	"P10415"
"ENSG00000171861"	"I3L0T6"
"ENSG00000171861"	"I3L443"
"ENSG00000171861"	"Q9HC36"
"ENSG00000171865"	"F8WBP0"
"ENSG00000171865"	"F8WD93"
"ENSG00000171865"	"O60930"
"ENSG00000171953"	"C9J2Q2"
"ENSG00000171953"	"J3KTB2"
"ENSG00000171953"	"K7ELC1"
"ENSG00000171953"	"Q8N5M1"
"ENSG00000172113"	"A0A0C4DG91"
"ENSG00000172113"	"C9J1J2"
"ENSG00000172113"	"C9J867"
"ENSG00000172113"	"C9J9V6"
"ENSG00000172113"	"C9JQB1"
"ENSG00000172113"	"F2Z2J2"
"ENSG00000172113"	"O75414"
"ENSG00000172115"	"C9JFR7"
"ENSG00000172115"	"P99999"
"ENSG00000172171"	"J3KTG7"
"ENSG00000172171"	"Q96QE5"
"ENSG00000172172"	"E5RFI2"
"ENSG00000172172"	"E5RJI7"
"ENSG00000172172"	"H0YAX3"
"ENSG00000172172"	"Q9BYD1"
"ENSG00000172270"	"A0A087WUV8"
"ENSG00000172270"	"A0A087X215"
"ENSG00000172270"	"A0A087X2B5"
"ENSG00000172270"	"I3L192"
"ENSG00000172270"	"P35613"
"ENSG00000172270"	"R4GMX5"
"ENSG00000172270"	"R4GN83"
"ENSG00000172340"	"E9PDQ8"
"ENSG00000172340"	"H0Y852"
"ENSG00000172340"	"Q96I99"
"ENSG00000172482"	"P21549"
"ENSG00000172500"	"E9PJW6"
"ENSG00000172500"	"E9PSD3"
"ENSG00000172500"	"H0YCE7"
"ENSG00000172500"	"O43427"
"ENSG00000172586"	"A6NJX6"
"ENSG00000172586"	"Q96BP2"
"ENSG00000172590"	"A6NLB9"
"ENSG00000172590"	"G3V3U6"
"ENSG00000172590"	"G3V4H9"
"ENSG00000172590"	"G3V4J1"
"ENSG00000172590"	"G5E9P5"
"ENSG00000172590"	"Q86TS9"
"ENSG00000172840"	"H3BQX2"
"ENSG00000172840"	"H3BRB7"
"ENSG00000172840"	"H3BSA5"
"ENSG00000172840"	"H3BTU5"
"ENSG00000172840"	"H3BV50"
"ENSG00000172840"	"Q9P2J9"
"ENSG00000172878"	"Q6UB28"
"ENSG00000172955"	"A0A0A0MS56"
"ENSG00000172955"	"D6RDN5"
"ENSG00000172955"	"D6RH17"
"ENSG00000172955"	"H0Y8U2"
"ENSG00000172955"	"P28332"
"ENSG00000172955"	"Q8IUN7"
"ENSG00000172992"	"K7ESP4"
